Shop,#genre#
ČT 2,http://88.212.15.19/live/test_ct2_25p/playlist.m3u8
Dateline 24/7 (1080p),https://d4whmvwm0rdvi.cloudfront.net/10007/99993007/hls/master.m3u8?ads.xumo_channelId=99993007
Documentary+ (1080p),https://ef79b15c8c7c46c7a9de9d33001dbd07.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-859-DOCUMENTARYPLUS-DOCUMENTARYPLUS/mt/documentaryplus/859/hls/master/playlist.m3u8
Documentary+ International (1080p),https://1d153317c8db4250b3789601274e2402.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-887-DOCUMENTARYINTERNATIONAL-DOCUMENTARYPLUS/mt/documentaryplus/887/hls/master/playlist.m3u8
Docurama (1080p),https://docurama-plex-ingest.cinedigm.com/playlist.m3u8
Dokusat (1080p),https://muc3.iptv-playoutcenter.de/dokusat/dokusat1/playlist.m3u8
Dvojka STV2 (720p) [Not 24/7],https://n5.stv.livebox.sk/stv-tv/addfd31846e34200883cc2b4e9e6c855/stv2.smil/playlist.m3u8
Ecovisión (720p),https://streaming.grupomediosdelnorte.com:19360/ecovision/ecovision.m3u8
EPlanet TV,https://eplhls.wns.live/hls/stream.m3u8
Everyday Heroes,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/everyday-heroes/master.m3u8?ads.vf=F8TW1wRcjYW
Francophonie24 (1080p),https://5421175365ea3.streamlock.net/live/smil:switch.smil/playlist.m3u8
GEM Nature,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/gemnature/index-0.m3u8
HDL,http://31.148.48.15/HD_Life/index.m3u8
History Channel (1080p),https://streamer12.xploretv.si/__cl/cg:prod/__c/A1_SI_HISTORYHD_ott/__op/dash-default/__dci/__f/index.m3u8?admin=xploreTv_test_user&redirect=true
History Channel Japan (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs09
History TV18 HD (1080p),https://amg01448-amg01448c16-samsung-in-3495.playouts.now.amagi.tv/playlist/amg01448-samsungindia-historychannelenglish-samsungin/playlist.m3u8
kabel eins Doku (576p),http://79.232.88.203:9981/stream/channelid/81078517
KTOO 360TV 3 (FNX),https://api.v3.invintus.com/StreamURI/persis/2147483647/KTOO360TV.stream/media.m3u8
Law & Crime (720p),https://a-cdn.klowdtv.com/live3/law_720p/playlist.m3u8
Love The Planet (1080p),https://amg01821-lovetv-amg01821c8-xumo-us-3443.playouts.now.amagi.tv/playlist.m3u8
MagellanTV Now (1080p),https://amg00376-magellan-amg00376c5-samsung-au-1708.playouts.now.amagi.tv/playlist/amg00376-magellantv-magellantvnowww-samsungau/playlist.m3u8
Monarch,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/monarch/master.m3u8?ads.vf=wGO6y3y1_DC
National Geographic (1080p),https://saran-live.ercdn.net/natgeohd/index.m3u8
National Geographic Abu Dhabi HD (1080p),https://admn-live-cdn-lb.starzplayarabia.com/out/v1/admn_tv_enc/national_geo/national_geo_hls_nd/index.m3u8
National Geographic HD (1080p),http://103.113.103.202:8001/play/a007/index.m3u8
National Geographic HD East (720p) [Not 24/7],https://tvpass.org/live/NationalGeographicEast/hd
National Geographic Japan (1080p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs10
National Geographic Latin America South (1080p),http://38.183.182.166:8000/play/a0vd/index.m3u8
National Geographic Wild (576p),http://103.229.254.25:7001/play/a06r/index.m3u8
National Geographic Wild HD (1080p),http://103.113.103.202:8001/play/a02s/index.m3u8
National Geographic Wild HD East (720p) [Not 24/7],https://tvpass.org/live/NationalGeographicWildEast/hd
NatureTime (1080p),https://amg00090-blueantllc-lovenature-au-samsungau-wggcn.amagi.tv/playlist/amg00090-blueantllc-lovenature-au-samsungau/playlist.m3u8
O'zbekiston Tarixi (1080p),https://stream8.cinerama.uz/1209/tracks-v1a1/playlist.m3u8
Persiana Docs,https://scihls.persiana.live/hls/stream.m3u8
Persiana Travel,https://ptravelhls.persiana.live/hls/stream.m3u8
Polsat Viasat Nature (1080p),https://liveovh011.cda.pl/2SHZi_SkX4h0MDflza1PPw/1753748478/3480440/enc104/polsatviasatnaturehdraw/polsatviasatnaturehdraw.m3u8
RL PRO TV,https://stream.berosat.live:19360/rlpro-tv/rlpro-tv.m3u8
RT Documentary English (1080p),https://rt-rtd.rttv.com/dvr/rtdoc/playlist.m3u8
RT Documentary Russian (1080p),https://rt-doc.rttv.com/dvr/rtdru/playlist.m3u8
Safari TV (480p) [Not 24/7],https://j78dp346yq5r-hls-live.5centscdn.com/safari/live.stream/playlist.m3u8
Sword & Shield,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/sword-1/master.m3u8?ads.vf=mqsJyklkQl0
TERRA,https://livetv.mylifeisgood.net.ru/channels/terra.m3u8
Terra Mater WILD (1080p),https://53ff3982.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmxheHhUVi1ldV9UZXJyYU1hdGVyV2lsZF9ITFM/playlist.m3u8
Terra Mater WILD English (1080p),https://amg01775-amg01775c1-amgplt0343.playout.now3.amagi.tv/playlist/amg01775-amg01775c1-amgplt0343/playlist.m3u8
TRT Belgesel (720p),https://tv-trtbelgesel.medya.trt.com.tr/master.m3u8
Viasat Explore,https://tv.arectv29.sbs/live/viasathistory.m3u8
Zylo Into Crime (1080p),https://amg00711-zylo-amg00711c10-rakuten-fr-6731.playouts.now.amagi.tv/playlist.m3u8
История,http://31.148.48.15/Istoriya/index.m3u8
Нано ТВ HD,http://s1.tv-nano.com/Nano_rec/index.m3u8
Наука,https://vod.tuva.ru/nauka2/index.m3u8
Смотрим 100% Факты,https://player.smotrim.ru/iframe/stream/live_id/02cbebc5-c55d-4a02-9370-7330c9e5d34f
发现之旅 (576p),http://125.210.152.18:9090/live/FXZL_750.m3u8

Science,#genre#
.sci-fi,http://31.148.48.15/SONY_SCI_FI/index.m3u8
Cosmos TV (720p),https://video.hostingcaaguazu.com:19360/cosmostv/cosmostv.m3u8
Explosión Creativa (720p) [Not 24/7],https://vcp.myplaytv.com/explosioncreativa/explosioncreativa/playlist.m3u8
Ilm va Tabiat (1080p),https://live.teleradiocom.tj/15/3m.m3u8
InWonder (1080p),https://amg00861-terninternation-inwonder-samsungau-1k63k.amagi.tv/playlist/amg00861-terninternation-inwonder-samsungau/playlist.m3u8
山东农科 (406p),http://livealone302.iqilu.com/iqilu/nkpd.m3u8

Education,#genre#
A2i Naija (720p) [Not 24/7],https://stream.sen-gt.com/A2iNaija/myStream/playlist.m3u8
Al Alamiya 2,http://82.212.74.98:8000/live/7815.m3u8
Alhiwar TV (1080p) [Not 24/7],https://mn-nl.mncdn.com/alhiwar_live/smil:alhiwar.smil/playlist.m3u8
ALTV (1080p),https://thaipbs-ujxrch.cdn.byteark.com/live/playlist_1080p/index.m3u8
Anger Management Channel (1080p),https://amg00353-lionsgatestudio-angermgmt-samsungau-o9jg9.amagi.tv/playlist/amg00353-lionsgatestudio-angermgmt-samsungau/playlist.m3u8
Animaux [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/animaux/browser-dash/animaux.mpd
ARD-alpha (720p),https://mcdn.br.de/br/fs/ard_alpha/hls/de/master.m3u8
ARD-alpha HD [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/bralpha/browser-HLS8/bralpha.m3u8
Arkansas PBS,https://ketsdt.lls.pbs.org/out/v1/03c094dbd7874a4a8c3fe9fb10081bdb/index.m3u8
Bolton Community Voice Channel (CVC) Education (Bolton CT) (480p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/bolton/live/ch2/video.m3u8
BUTV10 (Boston University) (1080p) [Not 24/7],https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8
BVG (576p),https://mumt05.tangotv.in/BVG/index.m3u8
Campus TV (480p) [Not 24/7],https://5e85d90130e77.streamlock.net/6052/6052/playlist.m3u8
Canal 15 ILCE Summa Sabres (720p),https://live-ilce.ovp-vivaro.digital/ovp-origin-abr/ngrp:6359ef999f3fb_all/playlist.m3u8
Canal 15 Nicaragüense (1080p) [Not 24/7],https://cootv.cootel.com.ni:8095/Canal15_CooTel/playlist.m3u8
Canal Educação (720p),https://canaleducacao-stream.ebc.com.br/index.m3u8
Canal Savoir (360p),https://hls.savoir.media/live/stream.m3u8
CCTV-7 (2160p),http://123.175.209.52:9003/hls/8/index.m3u8
CCTV-10 (2160p),http://123.175.209.52:9003/hls/11/index.m3u8
CETV1 (576p),http://117.161.133.51:81/gitv_live/G_CETV-1/G_CETV-1.m3u8?p=GITV
CETV2 (576p),http://117.161.133.51:81/gitv_live/G_CETV-2/G_CETV-2.m3u8?p=GITV
Channel Law,http://49.113.179.174:4022/udp/238.125.2.201:5140
Cloudflare TV (720p),https://cloudflare.tv/hls/live.m3u8
Create,https://create.lls.pbs.org/index.m3u8
CreaTV Classrooms Channel 28 (San Jose CA) (720p),https://reflect-creatv.cablecast.tv/live-14/live/live.m3u8
Da Vinci Asia Vietnam,https://liveh12.vtvprime.vn/hls/DAVINVY/04.m3u8
DC.gov DKN (Washington DC) (1080p),https://video.oct.dc.gov/out/u/DKN.m3u8
DLTV 1 (1080p),https://cdn-live.dltv.ac.th/dltv01.m3u8
DLTV 2 (1080p),https://cdn-live.dltv.ac.th/dltv02.m3u8
DLTV 3 (1080p),https://cdn-live.dltv.ac.th/dltv03.m3u8
DLTV 4 (1080p),https://cdn-live.dltv.ac.th/dltv04.m3u8
DLTV 5 (1080p),https://cdn-live.dltv.ac.th/dltv05.m3u8
DLTV 6 (1080p),https://cdn-live.dltv.ac.th/dltv06.m3u8
DLTV 7 (1080p),https://cdn-live.dltv.ac.th/dltv07.m3u8
DLTV 8 (1080p),https://cdn-live.dltv.ac.th/dltv08.m3u8
DLTV 9 (1080p),https://cdn-live.dltv.ac.th/dltv09.m3u8
DLTV 10 (1080p),https://cdn-live.dltv.ac.th/dltv10.m3u8
DLTV 11 (1080p),https://cdn-live.dltv.ac.th/dltv11.m3u8
DLTV 12 (1080p),https://cdn-live.dltv.ac.th/dltv12.m3u8
DLTV 13 (1080p),https://cdn-live.dltv.ac.th/dltv13.m3u8
DLTV 14 (1080p),https://cdn-live.dltv.ac.th/dltv14.m3u8
DLTV 15 (1080p),https://cdn-live.dltv.ac.th/dltv15.m3u8
EBC General Education (720p) [Not 24/7],https://iptv.ebc.edu.kh/iptv/channel/1.m3u8
EBS 1 (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8
EBS 2 (400p) [Not 24/7],https://ebsonair.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBS E (400p) [Not 24/7],https://ebsonair.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS+ 1 (400p),https://ebsonair.ebs.co.kr/plus1familypc/familypc1m/playlist.m3u8
EBS+ 2 (400p),https://ebsonair.ebs.co.kr/plus2familypc/familypc1m/playlist.m3u8
EDU TV (576p) [Not 24/7],https://5aa64ca8b95b8.streamlock.net:4443/edutv/edutelevizija/playlist.m3u8
Eduvision (1080p),https://stmv3.voxtvhd.com.br/conex2/conex2/playlist.m3u8
English Class HD,http://31.148.48.15/English_club_TV_HD/index.m3u8
English Club TV,https://dash2.antik.sk/live/test_ectv_hd_1200/playlist.m3u8
Fresno CMAC 2 Education Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-2/live.m3u8
Gyandarshan (720p),https://cdn-6.pishow.tv/live/14/master.m3u8
Haddam Killingworth High School TV (HKTV) (1080p),https://reflect-hktv.cablecast.tv/live-3/live/live.m3u8
HTV Key (720p),https://liveh12.vtvprime.vn/hls/HTVKey/index.m3u8
Inti TV (1080p) [Not 24/7],https://5e2f36bc1c433.streamlock.net/inti/inti-network.stream/.m3u8
iSTUFF (720p) [Not 24/7],https://relay2.cdn.fem-net.de/hls/loop/istuff_live/istuff_live-720p.m3u8
ISTV (720p) [Not 24/7],https://stmv1.srvstm.com/sistema7933/sistema7933/playlist.m3u8
JOAB-DTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd02
Kan Kids (720p),https://kan23.media.kan.org.il/hls/live/2024691/2024691/master.m3u8
KBEV Spectrum Channel 6 [Beverly Hills] (1080p),https://s3-us-west-2.amazonaws.com/beverly-hills-high-school.castus-vod/live/ch1/video.m3u8
KCAT Public Media TV (1080p),https://reflect-kcat-live.cablecast.tv/live-2/live/live.m3u8
KCPT-DT1 (720p),https://cvtv.cvalley.net/hls/KCPTPBS/KCPTPBS.m3u8
KITE Victers (Kerala) (720p) [Not 24/7],https://932y4x26ljv8-hls-live.5centscdn.com/victers/tv.stream/playlist.m3u8
Kunskapskanalen (1080p),https://svt-live-channel.akamaized.net/l6/se/svtk/master-fmp4.m3u8?defaultSubLang=1&format=hls
Leominster TV Educational (720p),https://livestream.telvue.com/leominster2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
Los Angeles Local Television Channel 36 (1080p),https://reflect-channel36-la.cablecast.tv/live-3/live/stream-1/live.m3u8
M5 (1080p),http://88.212.15.19/live/test_m_5_hun_atk_1200/playlist.m3u8
Manatee Schools Television MSTV (Manatee County FL) (1080p),https://reflect-mcsb-vod.cablecast.tv/live-16/live/live.m3u8
Midpen Media Center Youth Education and Sports Channel 28 (720p),https://5c2974786200d.streamlock.net/live-chan28/ngrp:ch28_all/playlist.m3u8
Mobile County Public Schools TV Network (MCPSS),https://5b200f5268ceb.streamlock.net/MCPSS/MCPSS247.smil/playlist.m3u8
Nashua ETV Channel 22 Nashua NH,https://livestream.telvue.com/nashuanh2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
Natick Education Channel (720p),https://livestream.telvue.com/natickpegasus1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
NBS Korea Agricultural Broadcasting (720p),https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
NRWision (1080p),https://fms.nrwision.de/live/ngrp:livestreamHD.stream/playlist.m3u8
Oceanside Community Television (KOCT) Education and Government Channel 19 (720p),https://securestream10.champds.com/LIVE/KOCTCALIVE2/KOCTCALIVE2.m3u8
Once México (1080p),https://vivo.canaloncelive.tv/securepkgr3/oncemexico/playlist.m3u8
One TV E-School Cambodia (1080p),http://49.156.33.114:5080/live/streams/elearning.playlist.m3u8
OUN (1080p),https://live.knou.ac.kr/knou1/live1/playlist.m3u8
Palestine Edu (1080p),https://pbc.furrera.ps/PalestineEDU/index.m3u8
Payam Javan TV (720p) [Not 24/7],https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8
PBS Honolulu HI (KHET) (1080p) [Not 24/7],https://khetdt.lls.pbs.org/out/v1/7ec7903413294b72bb64f83963d8ea9b/index.m3u8
PBS KET Louisville KY (WKMJ-TV) (720p),https://2-fss-1.streamhoster.com/pl_134/amlst:200914-1282960/playlist.m3u8
PBS Lincoln NE (KUON) (1080p),https://kuondt.lls.pbs.org/out/v1/91d8b5ffc5c1453c8a621508a07749a6/index.m3u8
PBS National East (1080p),https://pbs.lls.cdn.pbs.org/est/index.m3u8
PBS Sedalia British Columbia MO (KMOS) (1080p),https://hls-kmosdt.lls.cdn.pbs.org/hls/live/index.m3u8
Persiana Medical,https://phd2hls.persiana.live/hls/stream.m3u8
Platzi TV (1080p),https://mdstrm.com/live-stream-playlist/629a63ae8df27c082901f78b.m3u8
Poudre School District TV (PSD TV) (Fort Collins CO) (720p),https://reflect-broadcast-psdschools.cablecast.tv/live-6/live/live.m3u8
Rai Scuola (1080p),http://78.130.250.2:8023/play/a04h/index.m3u8
Rai Scuola HD [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/raiscuola/browser-dash/raiscuola.mpd
Red Apple 21 (Fairfax County Public Schools) (480p) [Not 24/7],https://cs.ebmcdn.net/eastbay-live-hs-1/fcps/mp4:fcps/playlist.m3u8
Rede Minas (1080p) [Not 24/7],https://v4-slbps-sambavideos.akamaized.net/live/3282,8114,ec4b5a296d97fa99bf990662f5b4f8e1;base64np;Mc8VDxqNjXKCAf8!/amlst:Mc_tFgfGiHOdQXPB/chunklist_.m3u8
Rinjani TV,https://rinjanitv.cloud/hls/tvkabel.m3u8
Santa Cecilia TV (1080p),https://5fb29de4928ea.streamlock.net/2063/2063/playlist.m3u8
Santa Maria Community Television Education Channel (720p),https://livestream.telvue.com/santamariactv2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
Señal España (XHUNES-TDT) (720p),https://tv91.hostingnuclear.com:19360/xhunestv/xhunestv.m3u8
SET Televisión Canal 26.2 (720p) [Not 24/7],https://5d0d1d7a6be9e.streamlock.net/sicom/canal2/playlist.m3u8
Shams TV,https://fflive-darya-educationtv.b-cdn.net/master.m3u8
Shandong Education TV,http://49.113.179.174:4022/udp/238.125.0.156:5140
Tele UV [Not 24/7],https://58fe359775f31.streamlock.net/tvuv/myStream/playlist.m3u8
The Southeastern Channel (540p),http://147.174.13.196/live/live.m3u8
TRT EBA Ilkokul (720p),https://tv-e-okul00.medya.trt.com.tr/master.m3u8
TRT EBA Lise (720p),https://tv-e-okul02.medya.trt.com.tr/master.m3u8
TRT EBA Ortaokul (720p),https://tv-e-okul01.medya.trt.com.tr/master.m3u8
TUTV,https://livestream.telvue.com/templeuni1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
TV BUAP (1080p),https://tvenvivo.buap.mx/livestream/stream/index.m3u8
TV Mackenzie (480p),https://player.internetaovivo.com:8443/live_tvmackenzieabr/tvmackenzieabr/playlist.m3u8
TV Maya (480p),https://5ca9af4645e15.streamlock.net/mayas/videomayas/playlist.m3u8
TV Nuevo León Canal 28 (XHMNL-TDT) (720p),https://s5.mexside.net:1936/canal28/canal28/playlist.m3u8
TV UFG (720p) [Not 24/7],http://flash.softhost.com.br:1935/ufg/tvufgweb/playlist.m3u8
TV UG (1080p) [Not 24/7],https://5ca3e84a76d30.streamlock.net/universidadgto/videouniversidadgto/playlist.m3u8
TV UJAT (XHUJAT-TDT) (720p) [Not 24/7],https://5e50264bd6766.streamlock.net/ujat/videoujat/playlist.m3u8
TV Universidad,https://stratus.stream.cespi.unlp.edu.ar/hls/tvunlp.m3u8
TVK 2 (720p),https://live.kh.malimarcdn.com/live/tvk2.stream/playlist.m3u8
UACJ-TV [Not 24/7],https://5ca3e84a76d30.streamlock.net/uacj/videouacj/playlist.m3u8
UCTV University of California (720p) [Not 24/7],https://59e8e1c60a2b2.streamlock.net/509/509.stream/playlist.m3u8
UEBI TV Online (720p) [Not 24/7],https://ventaxtv.com:3575/live/uebilive.m3u8
UNIANDES TV (720p) [Not 24/7],https://video.compuwebecuador.com:3323/live/uniandeslive.m3u8
Unison TV (1080p) [Not 24/7],https://stream.unison.mx/hls/unisontvatem.m3u8
UniTV Porto Alegre (480p),http://unitvaovivo.ufrgs.br:8080/live.ogg
Vyas NIC (576p),https://playhls.media.nic.in/hls/live/vyas/vyas.m3u8
WIKI TV (720p),https://stream.wikitv.asia/live/ngrp:myStream_all/playlist.m3u8
WLVT-DT1,https://dvrfl03.bozztv.com/hondu/hondu-gbp-pbs/index.m3u8
World Channel (1080p),https://world.lls.pbs.org/index.m3u8
WPS TV (360p),https://2-fss-2.streamhoster.com/pl_120/amlst:203530-1426406/playlist.m3u8
Ýaşlyk (406p) [Not 24/7],https://alpha.tv.online.tm/hls/ch002.m3u8
Кто есть Кто,http://31.148.48.15/Kto_est_kto/index.m3u8
МосОбрТВ (720p),http://retc.educom.ru/mosobrtv/tv1/index.m3u8
江苏教育 (576p),http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225923/index.m3u8

General;Public,#genre#
A Punt,https://bcovlive-a.akamaihd.net/8499d938ef904e39b58a4adec2ddeada/eu-west-1/6057955885001/playlist_dvr.m3u8
Andalucía Televisión (1080p),http://176.65.146.237:8401/play/a09g/index.m3u8
Aragon TV (720p) [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/aragontv/browser-HLS8/aragontv.m3u8
Aragon TV Internacional (720p) [Not 24/7],https://cartv.streaming.aranova.es/hls/live/aragontv_canal1.m3u8
Bon Dia TV (1080p),https://directes-tv-int.3catdirectes.cat/live-content/bondia-hls/master.m3u8
Canal Extremadura (576p) [Not 24/7],https://cdnlive.codev8.net/canalextremaduralive/smil:channel1DVR.smil/playlist.m3u8?DVR=
Canal Extremadura Satelite (1080p),https://canalextremadura-live.flumotion.cloud/canalextremadura/live_all/playlist.m3u8
Canal Sur Andalucia (1080p),https://dfk2a268yviz9.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-ddiii1m6jt6of/CanalSurAndaluciaES.m3u8
Canal Sur Andalucía 2 (720p),https://cdnlive.codev8.net/rtvalive/smil:channel22.smil/playlist.m3u8
CMM TV HD (1080p),https://cdnapisec.kaltura.com/p/2288691/sp/228869100/playManifest/entryId/1_gnz6ity9/protocol/https/format/applehttp/flavorIds/1_a9gxgxzy,1_v71ryg4b,1_vbfvtjw6,1_obo1bqsx,1_3shk3s5d/a.m3u8
ETB Events 1 (1080p),https://cdn1.etbon.eus/oc1/index.m3u8
Galicia TV Europa (720p),https://crtvg-europa.flumotion.cloud/playlist.m3u8
La 1 (720p),https://ztnr.rtve.es/ztnr/1688877.m3u8
La 1 Canarias (720p),https://ztnr.rtve.es/ztnr/5190066.m3u8
La 1 Catalunya (720p),https://ztnr.rtve.es/ztnr/3293681.m3u8
La 1 HEVC (1080p),http://176.65.146.237:8401/play/a095/index.m3u8
La 1 UHD (2160p),http://176.65.146.237:8401/play/a09u/index.m3u8
La 2 (1080p),https://d4g9wh8d4wiaw.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-crbrakk0yedqb/La2ES.m3u8
La 2 Canarias (720p),https://ztnr.rtve.es/ztnr/5468585.m3u8
La 2 Catalunya (720p),https://ztnr.rtve.es/ztnr/3987218.m3u8

News;Weather,#genre#
ABC 9 Manchester NH (WMUR-TV) (720p),https://aegis-cloudfront-1.tubi.video/b77ffe96-c5d1-43a7-8687-306ff244d725/playlist.m3u8
WBRZ Weather Channel Baton Rouge LA (480p),https://d2a6g6zgxepbwi.cloudfront.net/wbrz-edge/weather.stream_360p/playlist.m3u8

Education;Kids,#genre#
ABC Entertains (720p),https://c.mjh.nz/abc-me.m3u8
Knowledge Network (720p),https://d1wal6k3d7ssin.cloudfront.net/out/v1/ea91db0906c847a4931b46a9ec36e77b/index.m3u8
NCM Educational & Kids Channel,https://reflect-npa.cablecast.tv/live-9/live/live.m3u8
PBS Kids,https://livestream.pbskids.org/out/v1/14507d931bbe48a69287e4850e53443c/est.m3u8
PBS Kids Alaska (1080p),https://livestream.pbskids.org/out/v1/94b88ad58fc14f84a9382341f1c00b82/akst.m3u8
PBS Kids Eastern/Central (720p),https://2-fss-2.streamhoster.com/pl_140/amlst:200914-1298290/playlist.m3u8
PBS Kids Hawaii,https://livestream.pbskids.org/out/v1/aa31792fee094b24b09045483f04d150/hast.m3u8
PBS Kids Mountain (1080p),https://livestream.pbskids.org/out/v1/3fe3030a2c8045a3932f4289d9eba3e6/mst.m3u8
PBS Kids Pacific (1080p),https://livestream.pbskids.org/out/v1/11f2e6b73eaa4887b3746cb863960e79/pst.m3u8

Movies;Religious,#genre#
ABN Bible Movies (720p),https://mediaserver.abnvideos.com/streams/abnbiblemovies.m3u8

Legislative,#genre#
Access Media Productions Marina TV (720p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch4/video.m3u8
Access Media Productions Peninsula Channel (720p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch5/video.m3u8
AccessVision Channel 17,https://livestream.telvue.com/accvision2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
Althingi (1080p) [Not 24/7],https://althingi-live.secure.footprint.net/althingi/live/index.m3u8
Apple Valley Channel 180,https://reflect-applevalley.cablecast.tv/live-3/live/live.m3u8
ARTV Canal Parlamento (720p) [Not 24/7],https://playout172.livextend.cloud/liveiframe/_definst_/liveartvabr/playlist.m3u8
ATXN1 (1080p),https://cdn-atxn-01.vos360.video/Content/HLS/Live/channel(616d6f49-eaec-6f7e-7186-2bbaf66c69c0)/index.m3u8
BBC Parliament (1080p),https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_parliament/iptv_mse_v0_hevc.mpd
Bloomfield Access Government TV (480p),https://reflect-batv.cablecast.tv/live-3/live/live.m3u8
Bolton Community Voice Channel (CVC) Government (Bolton CT) (480p),https://dlttx48mxf9m3.cloudfront.net/vod_clients/bolton/live/ch3/video.m3u8
Brevard County Government Access TV (Brevard FL) (720p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/brevardfl/G2111_002/playlist.m3u8
Buena Park Television (360p),https://buenapark.cablecast.tv/live/stream-1/live.m3u8
C-SPAN 2 (720p) [Not 24/7],https://tvpass.org/live/CSPAN2/hd
Camera dei Deputati (via RR) (240p),https://video-ar.radioradicale.it/diretta/camera2/playlist.m3u8
Canal del Congreso 45.1,https://ccstreaming.packet.mx/WebRTCAppEE/streams/45.1_kd5oiNTTWO0gEOFc431277834.m3u8
Canal Gov (720p),https://canalgov-stream.ebc.com.br/index.m3u8
Canal Parlamento (360p) [Not 24/7],https://congresodirecto.akamaized.net/hls/live/2037973/canalparlamento/master.m3u8
Canal Parlamento del Congreso de Jalisco (720p) [Not 24/7],https://60417ddeaf0d9.streamlock.net/srtc/smil:srtc.smil/playlist.m3u8
CDTV (720p) [Not 24/7],http://camara.03.cl.cdnz.cl/camara19/live/playlist.m3u8
CFM TV Channel 98 (360p),https://cdn3.wowza.com/5/djRwZmQvTEJidmZD/cityftmyers/G2083_002/playlist.m3u8
Chamber TV (1080p),https://media02.webtvlive.eu/chd-edge/smil:chamber_tv_hd.smil/playlist.m3u8
Champaign Government Television (CGTV) (Champaign IL) (720p),https://champaign-cablecast.cablecast.tv/live/stream-2/live.m3u8
Channel 10 (720p),https://cdn3.wowza.com/5/cFh0V0QwUVc4SDl2/santa-paula/G0930_002/playlist.m3u8
Chino Hills City TV Channel 3/41 (360p),https://edge-f.swagit.com/live/chinohillsca/live-1-a/playlist.m3u8
City of Oakland (KTOP) (480p),https://cdn3.wowza.com/5/cHYzekYzM2kvTVFH/oakland/G0219_002/playlist.m3u8
City TV Capital City Connection [Not 24/7],https://capitalcityconnection.cablecast.tv/live/stream-1/live.m3u8
CityTV San Diego (360p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/sandiego/G1826_005/playlist.m3u8
Collier Television CTV (Naples FL) (720p),https://reflect-collier-countyboc.cablecast.tv/live-4/live/stream-1/live.m3u8
Congreso de los Diputados 1 (360p) [Not 24/7],https://congresodirecto.akamaized.net/hls/live/2038274/canal1/master.m3u8
Congreso de los Diputados 2 (360p) [Not 24/7],https://congresodirecto.akamaized.net/hls/live/2038275/canal2/master.m3u8
Congreso de los Diputados 3 (360p) [Not 24/7],https://congresodirecto.akamaized.net/hls/live/2038276/canal3/master.m3u8
Congreso de los Diputados 4 (360p) [Not 24/7],https://congresodirecto.akamaized.net/hls/live/2038277/canal4/master.m3u8
Congreso de los Diputados 5 (360p) [Not 24/7],https://congresodirecto.akamaized.net/hls/live/2038278/canal5/master.m3u8
